Cells Transmitted,Success Probability
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.001
10,0.000851063829787234
11,0.000784313725490196
12,0.0007272727272727272
13,0.0006779661016949153
14,0.0006153846153846154
15,0.002775641059460562
16,0.0025673803673803676
17,0.0033514781726780374
18,0.003649844160331761
19,0.003468937348444747
20,0.0032648859208133387
21,0.0032648859208133387
22,0.0032648859208133387
23,0.0032648859208133387
24,0.0032648859208133387
25,0.0032648859208133387
26,0.0032648859208133387
27,0.0032648859208133387
28,0.0032648859208133387
29,0.0032648859208133387
30,0.0034393279913516005
31,0.0034393279913516005
32,0.0034393279913516005
33,0.0034393279913516005
34,0.0034393279913516005
35,0.0034393279913516005
36,0.0034393279913516005
37,0.0034393279913516005
38,0.0034393279913516005
39,0.0034393279913516005
40,0.0034393279913516005
41,0.0034393279913516005
42,0.0034393279913516005
43,0.0034393279913516005
44,0.0034393279913516005
45,0.0034393279913516005
46,0.0034393279913516005
47,0.0034393279913516005
48,0.0034393279913516005
49,0.0034393279913516005
50,0.0034393279913516005
51,0.0034393279913516005
52,0.0034393279913516005
53,0.0034393279913516005
54,0.0034393279913516005
55,0.0034393279913516005
56,0.0034393279913516005
57,0.0034393279913516005
58,0.0034393279913516005
59,0.0034393279913516005
60,0.042401431221049404
61,0.042401431221049404
62,0.042401431221049404
63,0.042401431221049404
64,0.042401431221049404
65,0.042401431221049404
66,0.042401431221049404
67,0.042401431221049404
68,0.042401431221049404
69,0.042401431221049404
70,0.042401431221049404
71,0.042401431221049404
72,0.042401431221049404
73,0.042401431221049404
74,0.042401431221049404
75,0.042401431221049404
76,0.042401431221049404
77,0.042401431221049404
78,0.042401431221049404
79,0.042401431221049404
80,0.042401431221049404
81,0.042401431221049404
82,0.042401431221049404
83,0.042401431221049404
84,0.042401431221049404
85,0.042401431221049404
86,0.042401431221049404
87,0.042401431221049404
88,0.042401431221049404
89,0.042401431221049404
90,0.042401431221049404
91,0.042401431221049404
92,0.042401431221049404
93,0.042401431221049404
94,0.042401431221049404
95,0.042401431221049404
96,0.042401431221049404
97,0.042401431221049404
98,0.042401431221049404
99,0.042401431221049404
100,0.08222829573310754
101,0.08222829573310754
102,0.08222829573310754
103,0.08222829573310754
104,0.08222829573310754
105,0.08222829573310754
106,0.08222829573310754
107,0.08222829573310754
108,0.08222829573310754
109,0.08222829573310754
110,0.08222829573310754
111,0.08222829573310754
112,0.08222829573310754
113,0.08222829573310754
114,0.08222829573310754
115,0.08222829573310754
116,0.08222829573310754
117,0.08222829573310754
118,0.08222829573310754
119,0.08222829573310754
120,0.08222829573310754
121,0.08222829573310754
122,0.08222829573310754
123,0.08222829573310754
124,0.08222829573310754
125,0.08222829573310754
126,0.08222829573310754
127,0.08222829573310754
128,0.08222829573310754
129,0.08222829573310754
130,0.08222829573310754
131,0.08222829573310754
132,0.08222829573310754
133,0.08222829573310754
134,0.08222829573310754
135,0.08222829573310754
136,0.08222829573310754
137,0.08222829573310754
138,0.08222829573310754
139,0.08222829573310754
140,0.08222829573310754
141,0.08222829573310754
142,0.08222829573310754
143,0.08222829573310754
144,0.08222829573310754
145,0.08222829573310754
146,0.08222829573310754
147,0.08222829573310754
148,0.08222829573310754
149,0.08222829573310754
150,0.20183219053777748
151,0.20183219053777748
152,0.20183219053777748
153,0.20183219053777748
154,0.20183219053777748
155,0.20183219053777748
156,0.20183219053777748
157,0.20183219053777748
158,0.20183219053777748
159,0.20183219053777748
160,0.20183219053777748
161,0.20183219053777748
162,0.20183219053777748
163,0.20183219053777748
164,0.20183219053777748
165,0.20183219053777748
166,0.20183219053777748
167,0.20183219053777748
168,0.20183219053777748
169,0.20183219053777748
170,0.20183219053777748
171,0.20183219053777748
172,0.20183219053777748
173,0.20183219053777748
174,0.20183219053777748
175,0.20183219053777748
176,0.20183219053777748
177,0.20183219053777748
178,0.20183219053777748
179,0.20183219053777748
180,0.20183219053777748
181,0.20183219053777748
182,0.20183219053777748
183,0.20183219053777748
184,0.20183219053777748
185,0.20183219053777748
186,0.20183219053777748
187,0.20183219053777748
188,0.20183219053777748
189,0.20183219053777748
190,0.20183219053777748
191,0.20183219053777748
192,0.20183219053777748
193,0.20183219053777748
194,0.20183219053777748
195,0.20183219053777748
196,0.20183219053777748
197,0.20183219053777748
198,0.20183219053777748
199,0.20183219053777748
200,0.20183219053777748
201,0.20183219053777748
202,0.20183219053777748
203,0.20183219053777748
204,0.20183219053777748
205,0.20183219053777748
206,0.20183219053777748
207,0.20183219053777748
208,0.20183219053777748
209,0.20183219053777748
210,0.24168024734668825
211,0.24168024734668825
212,0.24168024734668825
213,0.24168024734668825
214,0.24168024734668825
215,0.24168024734668825
216,0.24168024734668825
217,0.24168024734668825
218,0.24168024734668825
219,0.24168024734668825
220,0.24168024734668825
221,0.24168024734668825
222,0.24168024734668825
223,0.24168024734668825
224,0.24168024734668825
225,0.24168024734668825
226,0.24168024734668825
227,0.24168024734668825
228,0.24168024734668825
229,0.24168024734668825
230,0.24168024734668825
231,0.24168024734668825
232,0.24168024734668825
233,0.24168024734668825
234,0.24168024734668825
235,0.24168024734668825
236,0.24168024734668825
237,0.24168024734668825
238,0.24168024734668825
239,0.24168024734668825
240,0.24168024734668825
241,0.24168024734668825
242,0.24168024734668825
243,0.24168024734668825
244,0.24168024734668825
245,0.24168024734668825
246,0.24168024734668825
247,0.24168024734668825
248,0.24168024734668825
249,0.24168024734668825
250,0.24168024734668825
251,0.24168024734668825
252,0.24168024734668825
253,0.24168024734668825
254,0.24168024734668825
255,0.24168024734668825
256,0.24168024734668825
257,0.24168024734668825
258,0.24168024734668825
259,0.24168024734668825
260,0.24168024734668825
261,0.24168024734668825
262,0.24168024734668825
263,0.24168024734668825
264,0.24168024734668825
265,0.24168024734668825
266,0.24168024734668825
267,0.24168024734668825
268,0.24168024734668825
269,0.24168024734668825
270,0.24168024734668825
271,0.24168024734668825
272,0.24168024734668825
273,0.24168024734668825
274,0.24168024734668825
275,0.24168024734668825
276,0.24168024734668825
277,0.24168024734668825
278,0.24168024734668825
279,0.24168024734668825
280,0.3213649839263738
281,0.3213649839263738
282,0.3213649839263738
283,0.3213649839263738
284,0.3213649839263738
285,0.3213649839263738
286,0.3213649839263738
287,0.3213649839263738
288,0.3213649839263738
289,0.3213649839263738
290,0.3213649839263738
291,0.3213649839263738
292,0.3213649839263738
293,0.3213649839263738
294,0.3213649839263738
295,0.3213649839263738
296,0.3213649839263738
297,0.3213649839263738
298,0.3213649839263738
299,0.3213649839263738
300,0.3213649839263738
301,0.3213649839263738
302,0.3213649839263738
303,0.3213649839263738
304,0.3213649839263738
305,0.3213649839263738
306,0.3213649839263738
307,0.3213649839263738
308,0.3213649839263738
309,0.3213649839263738
310,0.3213649839263738
311,0.3213649839263738
312,0.3213649839263738
313,0.3213649839263738
314,0.3213649839263738
315,0.3213649839263738
316,0.3213649839263738
317,0.3213649839263738
318,0.3213649839263738
319,0.3213649839263738
320,0.3213649839263738
321,0.3213649839263738
322,0.3213649839263738
323,0.3213649839263738
324,0.3213649839263738
325,0.3213649839263738
326,0.3213649839263738
327,0.3213649839263738
328,0.3213649839263738
329,0.3213649839263738
330,0.3213649839263738
331,0.3213649839263738
332,0.3213649839263738
333,0.3213649839263738
334,0.3213649839263738
335,0.3213649839263738
336,0.3213649839263738
337,0.3213649839263738
338,0.3213649839263738
339,0.3213649839263738
340,0.3213649839263738
341,0.3213649839263738
342,0.3213649839263738
343,0.3213649839263738
344,0.3213649839263738
345,0.3213649839263738
346,0.3213649839263738
347,0.3213649839263738
348,0.3213649839263738
349,0.3213649839263738
350,0.3213649839263738
351,0.3213649839263738
352,0.3213649839263738
353,0.3213649839263738
354,0.3213649839263738
355,0.3213649839263738
356,0.3213649839263738
357,0.3213649839263738
358,0.3213649839263738
359,0.3213649839263738
360,0.4008790066153925
361,0.4008790066153925
362,0.4008790066153925
363,0.4008790066153925
364,0.4008790066153925
365,0.4008790066153925
366,0.4008790066153925
367,0.4008790066153925
368,0.4008790066153925
369,0.4008790066153925
370,0.4008790066153925
371,0.4008790066153925
372,0.4008790066153925
373,0.4008790066153925
374,0.4008790066153925
375,0.4008790066153925
376,0.4008790066153925
377,0.4008790066153925
378,0.4008790066153925
379,0.4008790066153925
380,0.4008790066153925
381,0.4008790066153925
382,0.4008790066153925
383,0.4008790066153925
384,0.4008790066153925
385,0.4008790066153925
386,0.4008790066153925
387,0.4008790066153925
388,0.4008790066153925
389,0.4008790066153925
390,0.4008790066153925
391,0.4008790066153925
392,0.4008790066153925
393,0.4008790066153925
394,0.4008790066153925
395,0.4008790066153925
396,0.4008790066153925
397,0.4008790066153925
398,0.4008790066153925
399,0.4008790066153925
